iter	Logloss
211	0.05891695209
212	0.05886579812
213	0.05854280526
214	0.05789112955
215	0.05762544556
216	0.05758948482
217	0.05756606983
218	0.05738895901
219	0.05732103712
220	0.05587159807
221	0.0558411653
222	0.05531711326
223	0.05509681788
224	0.05481557882
225	0.05439350151
226	0.05402358113
227	0.05358814335
228	0.0532854938
229	0.05325709747
230	0.05299009985
231	0.05286629133
232	0.05253998286
233	0.05165337551
234	0.05155682015
235	0.05116520601
236	0.05090461759
237	0.05047183919
238	0.05038536958
239	0.04994280079
240	0.04982473969
241	0.04978475212
242	0.04958454308
243	0.04945121157
244	0.0494260152
245	0.04925252634
246	0.04917800655
247	0.0491587372
248	0.04909021149
249	0.04852420333
250	0.04824670355
251	0.048086852
252	0.04791075931
253	0.04788725419
254	0.04773358448
255	0.04750781213
256	0.04674338084
257	0.0465531308
258	0.04586765811
259	0.04575690587
260	0.04569476547
261	0.04551702081
262	0.04536712674
263	0.04516517227
264	0.04496742726
265	0.04477096114
266	0.04446107527
267	0.0442711003
268	0.04402070558
269	0.04396676276
270	0.04377925484
271	0.04343077197
272	0.043386645
273	0.04333229757
274	0.04332935356
275	0.04332173486
276	0.0431503828
277	0.04291427199
278	0.04265874208
279	0.04252188894
280	0.04247575243
281	0.04241918657
282	0.04237987491
283	0.04224466475
284	0.042201928
285	0.04200741066
286	0.0418770681
287	0.0418189651
288	0.04164738123
289	0.04131983037
290	0.04112561704
291	0.04109360631
292	0.04105700752
293	0.04103398965
294	0.04081725943
295	0.04054863321
296	0.03996894467
297	0.0392796238
298	0.03927930266
299	0.03921924388
300	0.03919026662
301	0.03904728829
302	0.03888431714
303	0.03888420506
304	0.03886586953
305	0.03882992326
306	0.03882973321
307	0.03866454968
308	0.03857110583
309	0.03797583467
310	0.03749984699
311	0.03745737715
312	0.03745733151
313	0.03736266456
314	0.03720336012
315	0.03697461631
316	0.03646792784
317	0.03625637878
318	0.03624871103
319	0.03618145736
320	0.03610999916
321	0.03597338392
322	0.03577947046
323	0.03573751949
324	0.03572405778
325	0.03563041663
326	0.03560449612
327	0.03559632058
328	0.0355316299
329	0.03550664268
330	0.03550636812
331	0.03541296153
332	0.03528682414
333	0.03526817298
334	0.0351470424
335	0.0350888721
336	0.03504931973
337	0.03504127915
338	0.03487094688
339	0.03467165733
340	0.0345859047
341	0.03453273277
342	0.03445796309
343	0.03444707476
344	0.03441499156
345	0.03441490577
346	0.03440895303
347	0.03440894034
348	0.03440890999
349	0.03437059723
350	0.03419646033
351	0.03419619937
352	0.03401595587
353	0.03398328026
354	0.03383561014
355	0.03373313285
356	0.03363543905
357	0.03360793706
358	0.03356884748
359	0.03355043469
360	0.03355041923
361	0.03355033886
362	0.03353746064
363	0.03341703121
364	0.0330761139
365	0.0330216118
366	0.03300479035
367	0.03275498687
368	0.03233786037
369	0.03227679413
370	0.03221081739
371	0.0320847837
372	0.03206379713
373	0.03206372715
374	0.03198436115
375	0.03198433202
376	0.03190880061
377	0.03154757674
378	0.03130952201
379	0.0312141134
380	0.03121407785
381	0.03107911561
382	0.03093234711
383	0.0308006625
384	0.03066024825
385	0.03065742581
386	0.03050709672
387	0.03042130779
388	0.03037985104
389	0.03025136384
390	0.0302298784
391	0.03018050933
392	0.03018042791
393	0.03011428756
394	0.02999667692
395	0.02988967292
396	0.02988962162
397	0.02965824654
398	0.02956356952
399	0.02948185429
400	0.0294389002
401	0.02943209983
402	0.02943190365
403	0.02926682175
404	0.02912587158
405	0.02888293206
406	0.02884107453
407	0.02884080039
408	0.02880857756
409	0.02873605026
410	0.02873603205
411	0.02873599196
412	0.02866653564
413	0.02863945773
414	0.02850601133
415	0.02841707129
416	0.02838480261
417	0.02835185572
418	0.02832171313
419	0.0283216963
420	0.02816292336
421	0.02810417515
422	0.02805092997
423	0.02802632432
424	0.02802629205
425	0.02794640137
426	0.02791718566
427	0.02787194698
428	0.02782795864
429	0.02750119732
430	0.02742695688
431	0.02742439291
432	0.02734125622
433	0.02734089408
434	0.02730308816
435	0.02725106969
436	0.02725106156
437	0.02696882553
438	0.02690830286
439	0.02686590523
440	0.02684306033
441	0.02684299486
442	0.02683346034
443	0.02678105946
444	0.02677998054
445	0.0267417497
446	0.02674173132
447	0.02657385656
448	0.02650597841
449	0.02650594707
450	0.02639560127
451	0.02627167632
452	0.02626434394
453	0.02626432524
454	0.02626036369
455	0.02619770527
456	0.02619768992
457	0.02619768729
458	0.02615594046
459	0.02602539337
460	0.02598781794
461	0.02590785452
462	0.02582026097
463	0.025820175
464	0.02560895424
465	0.02543576569
466	0.02543575046
467	0.02543572964
468	0.02543185464
469	0.02543174351
470	0.02543159224
471	0.02530835781
472	0.02530830123
473	0.02513946348
474	0.02508652108
475	0.02499894724
476	0.02498508217
477	0.02498507218
478	0.02498462025
479	0.02498461329
480	0.02494152339
481	0.02494133236
482	0.02490822843
483	0.02488292156
484	0.02479060023
485	0.02472837119
486	0.02465031726
487	0.02460517278
488	0.0245487499
489	0.02454863121
490	0.02454859966
491	0.02450596175
492	0.02423706315
493	0.02423636066
494	0.02423113745
495	0.02416662989
496	0.02416625513
497	0.02415836496
498	0.0241501648
499	0.02406791734
500	0.02406785794
501	0.02404022061
502	0.0240401394
503	0.02403995398
504	0.02403994605
505	0.02403989217
506	0.02403953417
507	0.0239807103
508	0.02390369741
509	0.02389598384
510	0.0238932774
511	0.02389324309
512	0.02389321786
513	0.02383679827
514	0.02381279
515	0.02371211872
516	0.02363171713
517	0.02361803159
518	0.02361798498
519	0.0236179105
520	0.0236143604
521	0.02361431155
522	0.0236141903
523	0.02361411761
524	0.02361407214
525	0.02361405507
526	0.02359456932
527	0.02357397906
528	0.02356444619
529	0.02356438748
530	0.02327711467
531	0.02327660838
532	0.02326797285
533	0.0232368813
534	0.02323686278
535	0.02323685172
536	0.02317252811
537	0.02317244867
538	0.0231723951
539	0.0231356615
540	0.0230887854
541	0.02308878423
542	0.02303283162
543	0.02291923893
544	0.02291919531
545	0.0229163161
546	0.02291620403
547	0.02291614355
548	0.02290159452
549	0.02290159409
550	0.02290149104
551	0.02289265844
552	0.02284102415
553	0.02282923503
554	0.02280259644
555	0.02280256372
556	0.02267220843
557	0.02266996053
558	0.02266995761
559	0.02266995761
560	0.02264814959
561	0.02263651963
562	0.02263646573
563	0.02263636572
564	0.02263629284
565	0.02251700445
566	0.02247958442
567	0.02247956145
568	0.02245971542
569	0.02245646631
570	0.02245644471
571	0.0224563234
572	0.02244498663
573	0.02244495996
574	0.02244495863
575	0.02244197848
576	0.02244192683
577	0.02235835653
578	0.02235834854
579	0.02235832226
580	0.02232764785
581	0.0222937016
582	0.0222718404
583	0.02225840223
584	0.02225820286
585	0.02223963921
586	0.02219681829
587	0.02219679379
588	0.02219677819
589	0.02219676063
590	0.0221967514
591	0.0221839819
592	0.02218387305
593	0.02218381044
594	0.02216235651
595	0.02216225263
596	0.02214742873
597	0.02213572013
598	0.02207783935
599	0.02205931495
600	0.02205926546
601	0.02204108042
602	0.02204068664
603	0.02199935602
604	0.02194920411
605	0.02190450816
606	0.02190191801
607	0.02187939066
608	0.02187929021
609	0.02187119063
610	0.02178305451
611	0.02178302066
612	0.02176138006
613	0.02176088399
614	0.02175988045
615	0.02159606211
616	0.02159578877
617	0.02159568323
618	0.02153587879
619	0.02142563133
620	0.02130013178
621	0.02126912742
622	0.02125576972
623	0.02120713905
624	0.02107988693
625	0.02107188062
626	0.02105992559
627	0.02090272881
628	0.0208987701
629	0.02089864156
630	0.02085027983
631	0.02084506124
632	0.02081877858
633	0.02080273408
634	0.02080271805
635	0.02079338942
636	0.02079326851
637	0.0207512367
638	0.02075120495
639	0.02070611751
640	0.0206918586
641	0.02069180517
642	0.02068409936
643	0.02067934946
644	0.02067004998
645	0.02057357304
646	0.02055534859
647	0.02053566579
648	0.02046138325
649	0.02045664988
650	0.02045656596
651	0.02045651882
652	0.02045650422
653	0.02044328383
654	0.0204248739
655	0.02042434772
656	0.02041919553
657	0.02041917933
658	0.02032094872
659	0.02032093296
660	0.02029572308
661	0.02029565329
662	0.02019356874
663	0.0201920054
664	0.02017670731
665	0.02017660855
666	0.0201765023
667	0.02017639789
668	0.02017630679
669	0.02017195622
670	0.02014031379
671	0.02013621984
672	0.02013619029
673	0.02012879931
674	0.02012541723
675	0.02012531181
676	0.02012518578
677	0.02012515796
678	0.02012496555
679	0.02012491348
680	0.0201249086
681	0.02012487086
682	0.02012259483
683	0.02012254939
684	0.02012250129
685	0.02012246054
686	0.02010749397
687	0.02006625501
688	0.02006620737
689	0.0200567098
690	0.02005394224
691	0.02005391923
692	0.02005387808
693	0.02003903214
694	0.02003895004
695	0.02002669214
696	0.02002662524
697	0.02002653197
698	0.0199956669
699	0.01995492315
700	0.01993866323
701	0.01991609263
702	0.01989091347
703	0.019866142
704	0.01986600213
705	0.01986593894
706	0.01986591048
707	0.019849085
708	0.01983344414
709	0.01976218891
710	0.01968265323
711	0.01965191099
712	0.01965188845
713	0.01965179244
714	0.01965161252
715	0.01965160682
716	0.01963131901
717	0.01961127154
718	0.01961125712
719	0.01961123459
720	0.0194898027
721	0.01944828331
722	0.0194169686
723	0.01937131178
724	0.01937073936
725	0.01934863188
726	0.01934862864
727	0.01934862197
728	0.01933530361
729	0.01933519592
730	0.01932257341
731	0.0193224639
732	0.01932239072
733	0.01931831558
734	0.0193182997
735	0.01930685791
736	0.01930675606
737	0.01930671208
738	0.01929520244
739	0.01928433017
740	0.01928432475
741	0.01924423681
742	0.01922420005
743	0.01919059248
744	0.01914298739
745	0.01911834054
746	0.01911833973
747	0.01911827863
748	0.01911826603
749	0.01911823711
750	0.01911823441
751	0.01911823441
752	0.01911809425
753	0.01908492631
754	0.01906688211
755	0.01902483289
756	0.01901256724
757	0.01900178998
758	0.01898728074
759	0.01898726275
760	0.01895499918
761	0.01884092504
762	0.01884092321
763	0.01882676605
764	0.01882673319
765	0.01881413232
766	0.01881410992
767	0.0187770909
768	0.01877613568
769	0.01875163792
770	0.01860399018
771	0.01859663031
772	0.01858564478
773	0.01856325327
774	0.0185501754
775	0.01847684437
776	0.01840238613
777	0.01835623068
778	0.01833220357
779	0.0183210448
780	0.018255979
781	0.01823513087
782	0.01823507107
783	0.0182272766
784	0.01822727458
785	0.01821443863
786	0.01821414474
787	0.01819268937
788	0.01818738467
789	0.01818737426
790	0.01815792361
791	0.01815090758
792	0.01815082198
793	0.01815077248
794	0.01812470878
795	0.01811842795
796	0.01793628142
797	0.01793623941
798	0.01790883768
799	0.01790068076
800	0.01789342751
801	0.01787003836
802	0.01786998399
803	0.01785904148
804	0.01782052752
805	0.01781899985
806	0.01771298207
807	0.01757595268
808	0.0175759242
809	0.01753822065
810	0.01751159651
811	0.01751148216
812	0.01751147496
813	0.01750261057
814	0.01748906067
815	0.01744565524
816	0.0171140978
817	0.01709866224
818	0.01709864662
819	0.01709458775
820	0.01709439965
821	0.01701656555
822	0.01701653418
823	0.01700521454
824	0.01700520118
825	0.01696002854
826	0.0169592211
827	0.01683147203
828	0.0167372874
829	0.01666417506
830	0.01664734548
831	0.01661673856
832	0.01657572593
833	0.01653770175
834	0.01650562437
835	0.01648789106
836	0.01643773681
837	0.01642082659
838	0.01633247609
839	0.01633244655
840	0.01633223978
841	0.01633215786
842	0.01613716373
843	0.01613441809
844	0.01609737538
845	0.01592477784
846	0.01592477267
847	0.01584522205
848	0.01581761076
849	0.01574583665
850	0.01573023031
851	0.01573007279
852	0.01562771128
853	0.01558682379
854	0.01550804848
855	0.01549324395
856	0.01545695813
857	0.0154555998
858	0.0154555775
859	0.01544711372
860	0.01544710408
861	0.01540374307
862	0.01539769395
863	0.01539767792
864	0.01533231305
865	0.01533229426
866	0.01530481922
867	0.01530431226
868	0.015289372
869	0.01528932609
870	0.01528929188
871	0.01528394113
872	0.01522748433
873	0.01522740058
874	0.01516183447
875	0.01511476032
876	0.01504443897
877	0.0150169932
878	0.01501693024
879	0.01498701683
880	0.01498697874
881	0.0149864249
882	0.0149864041
883	0.01498639502
884	0.01495289223
885	0.01494232146
886	0.01491868602
887	0.01489713639
888	0.01489215351
889	0.0148899822
890	0.01487556445
891	0.01487555696
892	0.01487552937
893	0.01484703003
894	0.01480756461
895	0.0147989838
896	0.01479896645
897	0.0147989227
898	0.0147848982
899	0.0147689261
900	0.01476882037
901	0.01476875669
902	0.01475306705
903	0.0147516305
904	0.01475158157
905	0.01475153129
906	0.01474836116
907	0.01474835244
908	0.01474833421
909	0.01474828504
910	0.01472208807
911	0.01469969543
912	0.0146904549
913	0.01467465552
914	0.01467002833
915	0.01462654358
916	0.01462198968
917	0.01459301496
918	0.01459277294
919	0.01458899818
920	0.01456822357
921	0.0145682042
922	0.01455856073
923	0.014558542
924	0.01455835208
925	0.01455834642
926	0.01455831976
927	0.01451254261
928	0.01451233495
929	0.01450956872
930	0.01449269746
931	0.01446881808
932	0.01445471577
933	0.01442937049
934	0.01438221896
935	0.01432724793
936	0.01430353005
937	0.01427716662
938	0.0142770132
939	0.01427690591
940	0.01427686176
941	0.01427672458
942	0.0142767154
943	0.01427639476
944	0.01426791968
945	0.01426741615
946	0.01421602249
947	0.01421585716
948	0.0142157957
949	0.01421029176
950	0.01418062024
951	0.01416594105
952	0.01416590453
953	0.01415466353
954	0.01409068392
955	0.01409045237
956	0.01408984542
957	0.01408281822
958	0.01408281089
959	0.01408276606
960	0.0140579231
961	0.01405030962
962	0.01395874515
963	0.01394706024
964	0.01393793033
965	0.0139123026
966	0.01391225771
967	0.01389749066
968	0.01389641465
969	0.01389630101
970	0.01389609925
971	0.01388208563
972	0.01386725567
973	0.01385993129
974	0.01385991982
975	0.01385977747
976	0.01385976983
977	0.01385974648
978	0.01385969717
979	0.01383939563
980	0.0138393677
981	0.01383928088
982	0.01383927577
983	0.0138392727
984	0.01383926145
985	0.0138392341
986	0.01383918726
987	0.01383918208
988	0.01383911851
989	0.01383908465
990	0.01383876299
991	0.01383866647
992	0.01382614827
993	0.01382610422
994	0.013826102
995	0.01382599047
996	0.0138253615
997	0.01382535758
998	0.01382532631
999	0.01382407526
